ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
1086,11/2/2008,Palermo,Chievo,H,1.65,3.4,6,1.55,3.45,6,1.55,3.4,5.8,1.62,3.25,5,1.62,3.3,5,1.6,3.25,5.5
1087,11/2/2008,Sampdoria,Torino,H,1.75,3.2,5.5,1.7,3,5.5,1.7,3.3,4.5,1.73,3.1,4.5,1.8,3,4.2,1.7,3.1,5
1088,11/2/2008,Siena,Fiorentina,H,3,3,2.5,2.85,3,2.4,2.9,2.9,2.4,2.88,2.8,2.38,2.9,2.9,2.3,3,2.9,2.35
1089,11/2/2008,Udinese,Genoa,D,1.8,3.2,5,1.7,3.2,5,1.8,3.1,4.2,1.7,3.2,4.5,1.73,3.2,4.33,1.7,3.1,5
1090,11/8/2008,Bologna,Roma,D,5.25,3.25,1.75,4.75,3.1,1.75,4.2,3.1,1.8,4.33,3,1.8,4,3.1,1.8,5,3.2,1.8
1091,11/8/2008,Torino,Palermo,H,2.38,3,3.25,2.4,2.9,2.95,2.5,2.9,2.8,2.25,2.88,3,2.38,2.88,2.8,2.35,2.9,3.2
1092,11/9/2008,Catania,Cagliari,H,2.1,3,4,2,3,3.75,1.9,3,4,1.91,3,3.75,2.05,2.88,3.5,1.9,3,4
1093,11/9/2008,Chievo,Juventus,A,6.5,3.6,1.57,6,3.45,1.55,5.2,3.4,1.6,5.5,3.25,1.57,5.5,3.3,1.57,5.5,3.3,1.6
1094,11/9/2008,Fiorentina,Atalanta,H,1.53,3.6,7.5,1.5,3.75,6,1.5,3.5,6.3,1.53,3.5,5.5,1.5,3.4,6,1.55,3.4,5.5
1095,11/9/2008,Genoa,Reggina,H,1.53,3.75,7,1.5,3.75,6,1.45,3.6,7,1.44,3.6,6.5,1.44,3.6,6.5,1.55,3.4,5.5
1096,11/9/2008,Inter,Udinese,H,1.53,3.6,7.5,1.5,3.45,7,1.5,3.5,6.3,1.57,3.25,5.5,1.44,3.6,6.5,1.5,3.6,7.5
1097,11/9/2008,Lazio,Siena,H,1.57,3.6,7,1.55,3.45,6,1.6,3.4,5.2,1.57,3.25,5.5,1.5,3.4,6,1.55,3.5,5.5
1098,11/9/2008,Lecce,Milan,D,7,3.6,1.57,6,3.75,1.5,5.8,3.4,1.55,5.5,3.2,1.62,6,3.3,1.53,6,3.6,1.55
1099,11/9/2008,Napoli,Sampdoria,H,1.8,3.25,5,1.7,3.2,5,1.7,3.2,4.7,1.73,2.88,5,1.73,3.1,4.5,1.75,3.25,4.5
1100,11/13/2008,Juventus,Genoa,H,1.57,3.5,7,1.5,3.6,6.5,1.5,3.5,6.3,1.5,3.5,6,1.62,3.4,6.5,1.55,3.5,6
1101,11/15/2008,Palermo,Inter,A,4.33,3.2,1.91,4.5,3.1,1.8,4.2,3,1.85,3.75,3,1.91,4.2,3,1.8,4.35,3.25,1.85
1102,11/16/2008,Atalanta,Napoli,H,2.8,2.88,2.75,2.85,3,2.4,2.7,2.9,2.6,2.62,2.88,2.5,2.62,2.9,2.5,2.8,3.1,2.5
1103,11/16/2008,Cagliari,Fiorentina,H,3.1,3.1,2.4,3.1,3,2.25,2.9,2.9,2.4,2.62,2.88,2.5,2.9,2.9,2.3,3,3,2.4
1104,11/16/2008,Catania,Torino,H,2.15,2.88,4,2,2.8,4.1,1.9,3,4,1.91,3,3.75,1.91,3,3.75,2,2.9,4.2
1105,11/16/2008,Milan,Chievo,H,1.22,5.5,15,1.15,6.5,13,1.2,5,12,1.17,5.5,12,1.17,5.5,12,1.18,6,15
1106,11/16/2008,Roma,Lazio,H,2.3,3,3.4,2.2,3,3.2,2.4,2.9,2.9,2.25,3,2.88,2.25,2.88,3,2.25,3,3.3
1107,11/16/2008,Sampdoria,Lecce,H,1.62,3.3,7,1.55,3.45,6,1.65,3.3,4.9,1.62,3.25,5,1.57,3.3,5.5,1.6,3.4,6
1108,11/16/2008,Siena,Bologna,D,1.91,3.1,4.5,1.8,3.1,4.5,1.85,3,4.2,1.8,3.2,4,1.83,3,4,1.85,3.2,4.5
1109,11/16/2008,Udinese,Reggina,A,1.4,4,9.5,1.35,4.2,8,1.4,3.7,7.5,1.33,4,8,1.36,3.75,8,1.35,4,9
1110,11/22/2008,Fiorentina,Udinese,H,1.91,3.1,4.5,1.95,3.1,3.8,2.1,2.9,3.4,1.91,3,3.75,1.9,3.1,4,1.9,3.1,4.35
1111,11/22/2008,Inter,Juventus,H,2.1,3.1,3.75,2.05,3,3.55,2,2.9,3.7,2,2.88,3.6,2.1,3.1,3.3,2.1,3.1,3.75
1112,11/23/2008,Bologna,Palermo,D,2.5,3,3,2.4,3.1,2.75,2.5,2.9,2.8,2.4,3,2.75,2.5,2.9,2.8,2.4,3.1,2.9
1113,11/23/2008,Chievo,Siena,A,2.2,3,3.6,2.1,2.95,3.5,2.25,2.9,3.1,2.1,3,3.2,2.2,2.9,3.3,2.1,3,3.75
1114,11/23/2008,Lazio,Genoa,D,2,3.1,4.2,1.9,2.95,4.2,1.9,3.1,3.8,1.91,3,3.75,1.9,3.1,4,2,3.1,4
1115,11/23/2008,Lecce,Roma,A,4,3.2,2,3.8,3.1,1.95,3.3,3,2.1,3.75,3,1.91,3.75,3,2,4,3.25,1.9
1116,11/23/2008,Napoli,Cagliari,D,1.57,3.6,6.5,1.5,3.6,6.25,1.55,3.5,5.5,1.62,3.25,5,1.55,3.5,6,1.55,3.5,6.5
1117,11/23/2008,Reggina,Atalanta,H,2.5,3,3.1,2.45,2.9,2.85,2.4,2.9,2.9,2.25,3,2.88,2.4,2.9,2.95,2.4,3.1,2.9
1118,11/23/2008,Sampdoria,Catania,H,1.67,3.4,6,1.7,3.2,5,1.75,3.1,4.5,1.73,3.2,4.5,1.65,3.2,5.5,1.65,3.3,5.5
1119,11/23/2008,Torino,Milan,D,5.25,3.4,1.73,4.85,3.25,1.7,4.5,3.3,1.7,4.5,3.2,1.73,5.25,3.25,1.65,5,3.4,1.7
1120,11/29/2008,Catania,Lecce,D,1.85,3.1,5,1.8,3,4.7,1.8,3.1,4.2,1.67,3.2,5,1.8,3,4.2,1.85,3.2,4.35
1121,11/29/2008,Juventus,Reggina,H,1.29,5,12,1.25,5,10,1.25,4.6,10.5,1.2,5,11,1.22,4.8,10,1.25,5,12
1122,11/30/2008,Atalanta,Lazio,H,2.5,3,3,2.5,3,2.7,2.5,2.9,2.8,2.4,3,2.7,2.5,2.9,2.62,2.4,3.1,2.9
1123,11/30/2008,Cagliari,Sampdoria,H,2.5,3,3,2.4,2.9,2.95,2.3,2.9,3,2.25,3,2.88,2.4,2.9,2.75,2.4,3,3
1124,11/30/2008,Genoa,Bologna,D,1.62,3.4,6.5,1.5,3.55,6.5,1.55,3.4,5.8,1.53,3.25,6,1.57,3.3,5.5,1.55,3.4,6.5
1125,11/30/2008,Inter,Napoli,H,1.5,3.8,7.5,1.45,3.75,7,1.45,3.6,7,1.57,3.25,5.5,1.44,3.6,6.5,1.5,3.6,7.5
1126,11/30/2008,Palermo,Milan,H,3.75,3.1,2.1,4,3.1,1.9,3.3,3,2.1,3.6,3.1,1.91,3.4,3,2,3.4,3.25,2.1
1127,11/30/2008,Roma,Fiorentina,H,1.91,3.2,4.33,1.8,3.1,4.5,1.9,3.1,3.8,1.83,3,4,1.83,3,4,1.9,3.25,4
1128,11/30/2008,Siena,Torino,H,2.1,3,4,2.1,2.9,3.6,2.1,3,3.3,2.2,2.9,3.1,2.05,2.88,3.5,2.1,3,3.75
1129,11/30/2008,Udinese,Chievo,A,1.44,4,8,1.45,3.75,7,1.45,3.6,7,1.36,3.75,8,1.4,3.75,7,1.45,3.75,8
1130,12/6/2008,Chievo,Roma,A,5.5,3.4,1.73,5.15,3.3,1.65,4.2,3.3,1.75,5,3.25,1.62,4.8,3.2,1.67,5.4,3.25,1.7
1131,12/6/2008,Lazio,Inter,A,3.75,3.1,2.1,3.85,3.15,1.9,3.3,3,2.1,3.4,2.88,2.1,3.75,3,1.91,3.6,3.2,2
1132,12/7/2008,Atalanta,Udinese,H,2.3,3.1,3.3,2.3,2.9,3.1,2.2,2.9,3.2,2.2,2.8,3.2,2.25,2.88,3,2.3,2.9,3.2
1133,12/7/2008,Cagliari,Palermo,H,2.5,3,3,2.35,3,2.9,2.3,2.9,3,2.2,3,3,2.4,2.9,2.75,2.4,2.9,3.1
1134,12/7/2008,Lecce,Juventus,A,5.5,3.4,1.73,5.15,3.3,1.65,4.7,3.2,1.7,5,3,1.7,4.8,3.2,1.67,5.5,3.5,1.62
1135,12/7/2008,Milan,Catania,H,1.29,5,12,1.22,5.15,11,1.25,4.6,10.5,1.25,4.5,10,1.25,4.5,10,1.28,4.5,12
1136,12/7/2008,Napoli,Siena,H,1.62,3.5,6.5,1.55,3.45,6,1.6,3.4,5.2,1.62,3.25,5,1.53,3.3,6,1.6,3.3,6.5
1137,12/7/2008,Reggina,Bologna,D,2.1,3,4,2,2.85,4,2.1,2.9,3.4,2.1,3,3.2,2.1,2.88,3.3,2.1,3,3.6
1138,12/7/2008,Sampdoria,Genoa,A,2.38,3,3.25,2.35,2.9,3,2.3,2.8,3.1,2.25,2.88,3,2.3,2.8,3,2.2,3,3.4
1139,12/7/2008,Torino,Fiorentina,A,3.2,3,2.4,3,3,2.3,2.8,2.9,2.5,2.88,2.8,2.4,2.9,2.9,2.3,3.1,3,2.35
1140,12/13/2008,Bologna,Torino,H,2.2,3,3.6,2.1,2.95,3.5,2.1,2.9,3.4,2.1,3,3.2,2.15,2.88,3.25,2.2,3,3.4
1141,12/13/2008,Napoli,Lecce,H,1.44,3.8,9,1.45,3.65,7.15,1.45,3.6,7,1.44,3.5,7,1.44,3.6,6.5,1.45,3.75,8
1142,12/14/2008,Fiorentina,Catania,H,1.5,3.75,7.5,1.45,3.6,7.5,1.5,3.5,6.3,1.5,3.3,6.5,1.44,3.6,6.5,1.45,3.75,8
1143,12/14/2008,Genoa,Atalanta,D,1.91,3.1,4.5,1.85,3,4.4,1.85,3,4.2,1.8,2.88,4.5,1.8,3.1,4,1.85,3.1,4.6
1144,12/14/2008,Inter,Chievo,H,1.17,6.5,19,1.15,6.5,13,1.17,5.4,13,1.14,5.5,15,1.14,5.5,15,1.13,6.5,22
1145,12/14/2008,Juventus,Milan,H,2.2,3,3.6,2.2,2.9,3.3,2.2,2.9,3.2,2.2,3,3,2.2,2.88,3.1,2.2,3,3.4
1146,12/14/2008,Palermo,Siena,H,1.75,3.2,5.25,1.75,3.05,5,1.75,3.1,4.5,1.7,3.2,4.5,1.73,3.1,4.5,1.75,3.2,5
1147,12/14/2008,Reggina,Sampdoria,A,2.4,2.88,3.3,2.5,2.8,2.95,2.5,2.9,2.8,2.3,3,2.8,2.3,2.9,2.9,2.4,3,3
1148,12/14/2008,Roma,Cagliari,H,1.4,3.8,11,1.4,3.95,7.5,1.45,3.6,7,1.4,3.75,7,1.4,3.75,7,1.4,3.75,10
1149,12/14/2008,Udinese,Lazio,D,2.3,3,3.4,2.2,3,3.2,2.2,3,3.1,2.25,3,2.88,2.3,2.9,2.9,2.2,3.1,3.3
1150,12/20/2008,Lazio,Palermo,H,1.9,3.1,4.5,1.9,3.1,4,1.9,3.1,3.8,1.83,3,4,1.8,3,4.2,1.9,3,4.2
1151,12/20/2008,Siena,Inter,A,5.5,3.6,1.66,5.75,3.5,1.55,5.2,3.4,1.6,5,3.25,1.62,5.5,3.3,1.57,5,3.5,1.6
1152,12/21/2008,Atalanta,Juventus,A,4.5,3.1,1.95,4.4,3,1.85,4,3.1,1.85,3.75,3,1.91,4,3,1.83,4,3.2,1.85
1153,12/21/2008,Cagliari,Reggina,D,1.75,3.25,5.5,1.7,3.1,5.25,1.7,3.3,4.5,1.67,3.2,5,1.73,3.1,4.5,1.73,3.3,4.5
1154,12/21/2008,Catania,Roma,H,5,3.2,1.83,4.4,3,1.85,3.8,3.1,1.9,3.75,3,1.91,4.5,3.1,1.73,4,3.25,1.85
1155,12/21/2008,Chievo,Genoa,A,2.5,3,3,2.5,2.9,2.8,2.6,3,2.6,2.5,3,2.6,2.4,2.9,2.75,2.5,3,2.7
1156,12/21/2008,Lecce,Bologna,D,2.1,2.9,4.2,2.05,2.75,4,2.2,2.9,3.2,2.2,2.8,3.2,1.95,2.88,3.8,2.1,3,3.4
1157,12/21/2008,Milan,Udinese,H,1.66,3.6,5.5,1.55,3.5,5.75,1.5,3.5,6.3,1.5,3.5,6,1.5,3.4,6,1.55,3.5,5.5
1158,12/21/2008,Sampdoria,Fiorentina,A,2.62,2.75,3.2,2.45,2.8,2.95,2.4,2.9,2.9,2.5,3,2.6,2.5,2.9,2.62,2.5,3,2.75
1159,12/21/2008,Torino,Napoli,H,2.62,3,2.87,2.6,3,2.6,2.65,3,2.55,2.6,3,2.5,2.6,2.8,2.6,2.5,3,2.7
1160,1/10/2009,Genoa,Torino,H,1.75,3.2,5.25,1.6,3.35,5.55,1.7,3.3,4.5,1.67,3.2,5,1.67,3.1,5,1.7,3.25,5
1161,1/10/2009,Inter,Cagliari,D,1.25,5.5,12,1.15,6.5,13,1.2,5,12,1.2,5,11,1.22,4.8,10,1.22,5,12
1162,1/11/2009,Bologna,Chievo,D,1.8,3.2,5,1.7,3.05,5,1.85,3,4.2,1.73,3.2,4.5,1.7,3,5,1.75,3.1,4.5
1163,1/11/2009,Fiorentina,Lecce,A,1.36,4.33,10,1.35,4,9,1.4,3.7,7.5,1.33,3.75,9,1.36,3.75,8,1.33,4.35,8
1164,1/11/2009,Juventus,Siena,H,1.29,5,12,1.25,5,10,1.25,4.6,10.5,1.2,5,11,1.22,4.8,10,1.25,5,9.5
1165,1/11/2009,Napoli,Catania,H,1.57,3.5,7,1.55,3.45,6,1.6,3.4,5.2,1.62,3.25,5,1.5,3.4,6,1.55,3.3,6
1166,1/11/2009,Palermo,Atalanta,H,2,3.1,4.2,1.9,2.95,4.25,1.9,3,4,1.83,3,4,1.95,3,3.6,2,2.9,3.9
1167,1/11/2009,Reggina,Lazio,A,3.1,3.1,2.4,2.75,3.1,2.4,2.7,3,2.5,2.75,3,2.38,2.8,2.88,2.38,2.8,3.1,2.35
1168,1/11/2009,Roma,Milan,D,2.75,3,2.75,2.65,2.9,2.65,2.6,3,2.6,2.62,2.88,2.5,2.5,2.9,2.62,2.65,3.1,2.5
1169,1/11/2009,Udinese,Sampdoria,D,2.15,3,3.8,2,2.95,3.8,2.1,3,3.3,2.1,3,3.2,2.05,2.88,3.5,2.1,2.9,3.5
1170,1/14/2009,Roma,Sampdoria,H,1.72,3.4,5.25,1.6,3.25,6,1.7,3.3,4.5,1.67,3.4,6,1.62,3.1,5.5,1.7,3.3,5
1171,1/17/2009,Milan,Fiorentina,H,1.62,3.5,6.5,1.55,3.4,6.25,1.6,3.4,5.2,1.67,3.2,5,1.57,3.3,5.5,1.6,3.3,5.5
1172,1/17/2009,Siena,Reggina,H,1.83,3.1,5,1.75,3,5,1.8,3,4.4,1.8,3,4.33,1.8,3,4.2,1.85,3,4.35
1173,1/18/2009,Atalanta,Inter,H,4.75,3.3,1.8,4.65,3.2,1.75,4.4,3,1.8,5,2.88,1.73,4.2,3,1.8,4.35,3.1,1.8
1174,1/18/2009,Cagliari,Udinese,H,2.3,3,3.4,2.25,2.9,3.2,2.1,3,3.3,2,3,3.5,2.15,2.88,3.25,2.2,2.9,3.3
1175,1/18/2009,Catania,Bologna,A,1.95,3,4.5,1.9,3,4.2,1.9,3,4,1.8,3,4.33,1.91,3,3.75,1.95,3,4
1176,1/18/2009,Chievo,Napoli,H,3.2,3,2.38,3,3,2.3,3,3,2.25,3.2,3,2.1,3,2.88,2.25,3,3.1,2.25
1177,1/18/2009,Lazio,Juventus,D,3.4,3,2.25,3.2,2.9,2.25,3.1,3,2.2,3,2.88,2.25,3,2.88,2.25,3,3.1,2.25
1178,1/18/2009,Lecce,Genoa,A,2.7,2.88,2.88,2.65,2.9,2.65,2.5,2.9,2.8,2.7,3,2.4,2.5,2.9,2.62,2.65,2.8,2.75
1179,1/18/2009,Sampdoria,Palermo,A,1.91,3.1,4.5,1.9,2.95,4.25,2,3,3.6,2,3,3.5,1.95,3,3.6,1.95,3,4
1180,1/18/2009,Torino,Roma,A,4,3.2,2,3.6,3.1,2,3.4,3.1,2,3.5,3,2,3.6,3,1.95,3.75,3,2
1181,1/24/2009,Juventus,Fiorentina,H,1.66,3.4,6,1.55,3.45,6,1.55,3.4,5.8,1.67,3.2,5,1.62,3.3,5,1.7,3.3,5
1182,1/24/2009,Reggina,Chievo,A,2.05,3.1,4,2,3,3.75,2.1,3,3.3,2.1,3,3.2,2,3,3.4,2,3.1,3.75
1183,1/25/2009,Bologna,Milan,A,5.25,3.4,1.72,5,3.2,1.7,4.2,3.1,1.8,5,3.2,1.67,4.5,3.2,1.7,5,3.3,1.7
1184,1/25/2009,Genoa,Catania,D,1.6,3.4,6.5,1.55,3.45,6,1.55,3.5,5.5,1.57,3.25,5.5,1.57,3.3,5.5,1.55,3.6,5.5
1185,1/25/2009,Inter,Sampdoria,H,1.45,4,8,1.45,3.65,7.25,1.35,4,8,1.4,3.5,8,1.4,3.75,7,1.45,3.6,8
1186,1/25/2009,Lazio,Cagliari,A,1.66,3.4,6,1.55,3.45,6,1.65,3.4,4.7,1.67,3.2,5,1.62,3.3,5,1.62,3.3,5.5
1187,1/25/2009,Lecce,Torino,D,2.2,2.9,3.75,2,3,3.75,2,3,3.6,2.1,3,3.2,2.1,2.88,3.3,2.2,2.9,3.4
1188,1/25/2009,Napoli,Roma,A,2.75,3,2.7,2.55,2.95,2.7,2.55,3.1,2.55,2.5,3,2.6,2.5,2.9,2.62,2.6,3,2.7
1189,1/25/2009,Palermo,Udinese,H,1.95,3.1,4.33,1.9,2.9,4.3,1.9,3.1,3.8,1.8,3.2,4,1.91,3,3.75,1.9,2.9,4.35
1190,1/25/2009,Siena,Atalanta,H,2.35,2.9,3.4,2.2,2.9,3.3,2.3,3,2.9,2.25,3,2.88,2.3,2.9,2.9,2.3,3,3
1191,1/28/2009,Atalanta,Bologna,A,1.8,3.1,5.5,1.75,3.05,5,1.8,3,4.4,1.8,3,4.33,1.67,3.1,5,1.7,3.1,5
1192,1/28/2009,Cagliari,Siena,H,1.8,3.1,5.25,1.75,3,5.1,1.8,3,4.4,1.73,3.1,4.5,1.73,3.1,4.5,1.8,3,4.5
1193,1/28/2009,Catania,Inter,A,5.25,3.3,1.75,5.5,3.2,1.65,4.7,3.2,1.7,5,2.88,1.73,4.5,3.2,1.7,4.5,3.3,1.7
1194,1/28/2009,Chievo,Lecce,D,2.15,2.87,4,2.1,2.95,3.4,2.1,3,3.3,2.1,3,3.2,2,2.88,3.6,2,3,3.6
1195,1/28/2009,Fiorentina,Napoli,H,1.72,3.3,5.5,1.7,3.2,5,1.75,3.2,4.3,1.73,2.88,5,1.67,3.1,5,1.7,3.3,4.5
1196,1/28/2009,Milan,Genoa,D,1.4,4.2,8.5,1.4,4,7.25,1.4,3.7,7.5,1.44,3.4,7,1.4,3.75,7,1.35,4,8
1197,1/28/2009,Roma,Palermo,H,1.5,3.75,7.5,1.5,3.6,6.35,1.55,3.5,5.5,1.5,3.5,6,1.44,3.5,7,1.5,3.4,6.5
1198,1/28/2009,Sampdoria,Lazio,H,2.4,3,3.2,2.3,2.9,3.1,2.4,3,2.8,2.4,3,2.75,2.38,2.88,2.8,2.35,2.9,3
1199,1/28/2009,Torino,Reggina,D,1.9,3.1,4.75,1.8,3,4.75,1.8,3.2,4,1.8,3.2,4,1.8,3,4.2,1.9,3,4
1200,1/28/2009,Udinese,Juventus,H,5,3.25,1.8,5.1,3.15,1.7,4.2,3.1,1.8,4,3.2,1.8,5,3.1,1.67,4.5,3.3,1.7
1201,1/31/2009,Juventus,Cagliari,A,1.36,4.5,9,1.3,4.7,8.7,1.33,4.2,8,1.44,3.6,6.5,1.33,4,8,1.4,4,7.5
1202,1/31/2009,Napoli,Udinese,D,1.9,3.2,4.5,1.85,3.15,4.1,1.7,3.2,4.7,1.8,3.2,4,1.73,3.25,4.2,1.85,3.25,4
1203,2/1/2009,Atalanta,Catania,H,2,3.1,4.2,1.9,2.9,4.3,1.85,3,4.2,1.73,3.2,4.33,1.8,3.1,4,1.9,3.3,3.75
1204,2/1/2009,Chievo,Sampdoria,D,2.87,2.87,2.75,2.8,2.9,2.5,2.65,2.8,2.7,2.5,2.88,2.62,2.4,3,2.7,2.8,3,2.5
1205,2/1/2009,Genoa,Palermo,H,1.9,3.2,4.75,2,3,3.75,1.85,3.2,3.8,1.8,3.2,4,1.95,3,3.6,1.9,3.1,4
1206,2/1/2009,Inter,Torino,D,1.22,6,13,1.15,6.5,13,1.2,5,12,1.2,5,11,1.2,5,11,1.2,5.5,10.5
1207,2/1/2009,Lazio,Milan,A,3.6,3.2,2.1,3.5,3.15,2,3.2,3.1,2.1,3.5,3.2,1.91,3.3,3,2.05,3.6,3,2
1208,2/1/2009,Reggina,Roma,D,6,3.5,1.61,5.5,3.4,1.6,4.9,3.3,1.65,5,3.5,1.57,4.8,3.2,1.67,5.5,3.4,1.6
1209,2/1/2009,Siena,Lecce,A,1.9,3.1,4.5,1.8,2.9,5,1.85,3,4.2,1.8,2.88,4.5,1.73,3.2,4.33,1.9,3.2,3.75
1210,2/2/2009,Bologna,Fiorentina,A,3.4,3.1,2.25,3.2,2.9,2.25,2.8,3,2.4,2.88,3,2.25,2.8,3,2.3,3.25,3,2.2
1211,2/7/2009,Lecce,Inter,A,7,3.5,1.57,6.25,3.65,1.5,6.3,3.5,1.5,5.5,3.25,1.57,5.5,3.5,1.53,5.5,3.5,1.55
1212,2/7/2009,Milan,Reggina,D,1.2,5.75,17,1.2,5.25,13,1.2,5,12,1.2,5,11,1.17,5.5,12,1.2,5.5,12
1213,2/8/2009,Cagliari,Atalanta,A,2,3.1,4.2,1.95,2.95,4,1.9,3,4,1.83,3,4,1.91,3,3.75,2,3.1,3.5
1214,2/8/2009,Catania,Juventus,A,4.5,3.3,1.85,4.45,3.1,1.8,4.2,3.1,1.8,4,3,1.83,4,3,1.83,4.35,3.2,1.8
1215,2/8/2009,Fiorentina,Lazio,H,1.75,3.2,5.5,1.75,3,5.15,1.7,3.2,4.7,1.73,2.88,5,1.7,3.2,4.5,1.7,3.3,4.5
1216,2/8/2009,Palermo,Napoli,H,2.1,3.1,3.8,1.95,2.95,4,1.9,3,4,1.91,3,3.75,1.95,3,3.6,2,3.2,3.4
1217,2/8/2009,Roma,Genoa,H,1.75,3.3,5.25,1.65,3.25,5.25,1.7,3.2,4.7,1.67,3.2,5,1.7,3.2,4.5,1.7,3.3,4.5
1218,2/8/2009,Sampdoria,Siena,D,1.75,3.2,5.5,1.85,2.85,4.75,1.75,3.1,4.5,1.73,3.1,4.5,1.7,3.2,4.5,1.75,2.88,5
1219,2/8/2009,Torino,Chievo,D,1.85,3.2,4.75,1.85,3.05,4.3,1.9,3,4,1.8,3,4.33,1.8,3.1,4,1.8,3.2,4.35
1220,2/8/2009,Udinese,Bologna,H,1.72,3.25,5.5,1.7,3.2,5,1.8,3,4.4,1.8,3,4.33,1.73,3.2,4.33,1.7,3.25,5
1221,2/14/2009,Lazio,Torino,D,1.67,3.6,5.5,1.6,3.45,5.3,1.65,3.3,4.9,1.67,3.2,5,1.67,3.1,5,1.65,3.4,5
1222,2/14/2009,Napoli,Bologna,D,1.57,3.75,6,1.6,3.2,6,1.6,3.4,5.2,1.57,3.25,5.5,1.57,3.3,5.5,1.57,3.4,5
1223,2/15/2009,Atalanta,Roma,H,3.6,3.25,2.1,3.5,2.95,2.1,3.2,3.1,2.1,3.2,2.8,2.2,3.3,2.88,2.1,3.5,2.9,2.1
1224,2/15/2009,Cagliari,Lecce,H,1.83,3.3,4.75,1.75,3.1,4.85,1.75,3.2,4.3,1.73,3.1,4.5,1.7,3.2,4.5,1.75,3.25,4.5
1225,2/15/2009,Chievo,Catania,D,2.1,3.2,3.75,2.1,2.95,3.5,2,2.9,3.7,2,2.88,3.6,1.95,3,3.6,2,3,3.5
1226,2/15/2009,Genoa,Fiorentina,D,2.4,3,3.2,2.25,2.85,3.25,2.3,2.9,3,2.38,2.88,2.8,2.3,2.9,2.9,2.4,3,2.8
1227,2/15/2009,Inter,Milan,H,2.25,3.1,3.4,2.25,2.9,3.2,2.3,2.9,3,2.25,3,2.88,2.25,2.88,3,2.25,2.8,3.2
1228,2/15/2009,Juventus,Sampdoria,D,1.5,4,7,1.45,3.75,7,1.45,3.6,7,1.44,3.6,6.5,1.44,3.6,6.5,1.5,3.6,6
1229,2/15/2009,Reggina,Palermo,D,2.5,3.1,2.9,2.5,2.75,2.95,2.5,3,2.7,2.6,3,2.5,2.5,2.9,2.62,2.5,2.9,2.8
1230,2/15/2009,Siena,Udinese,D,2.4,3.1,3.1,2.35,2.95,2.95,2.4,2.9,2.9,2.25,3,2.88,2.3,2.9,2.9,2.3,2.9,3.1
1231,2/21/2009,Bologna,Inter,A,5.25,3.25,1.8,5.6,3.35,1.6,5.2,3.2,1.75,5,3.2,1.67,5.2,3.3,1.75,4.35,3.3,1.75
1232,2/21/2009,Palermo,Juventus,A,3.1,3.1,2.4,3.25,2.95,2.2,2.95,3.1,2.4,3,2.75,2.38,2.9,2.9,2.3,2.8,3.2,2.3
1233,2/21/2009,Roma,Siena,H,1.57,3.6,6.5,1.45,3.7,7,1.45,3.8,7.8,1.5,3.5,6,1.5,3.4,6,1.5,3.5,6.5
1234,2/22/2009,Catania,Reggina,H,1.8,3.2,5,1.75,3.1,4.85,1.85,3.2,4.4,1.8,3,4.33,1.73,3.2,4.33,1.8,3.25,4
1235,2/22/2009,Fiorentina,Chievo,H,1.4,4.2,9,1.35,4.25,8,1.4,4,8.5,1.33,3.75,9,1.4,3.6,7.5,1.4,3.75,8
1236,2/22/2009,Lecce,Lazio,A,3.1,3.1,2.4,3.05,2.75,2.45,2.7,3.1,2.6,2.6,3,2.5,2.8,2.88,2.38,2.8,3.2,2.25
1237,2/22/2009,Milan,Cagliari,H,1.5,3.8,7.5,1.4,4,7.3,1.4,4,8.5,1.44,3.6,6.5,1.5,3.4,6,1.5,3.5,6.5
1238,2/22/2009,Napoli,Genoa,A,2.15,3.1,3.6,2.1,2.95,3.5,2.15,3,3.55,2.1,3,3.2,2.05,3,3.3,2.1,3.2,3.1
1239,2/22/2009,Sampdoria,Atalanta,H,2.15,3.1,3.6,2.12,2.85,3.6,2.1,3.1,3.55,2,3,3.5,2.1,2.88,3.3,2.1,3.1,3.3
1240,2/22/2009,Torino,Udinese,H,2.4,3,3.2,2.35,2.95,3,2.3,3.1,3.1,2.2,3,3,2.25,2.88,3,2.35,3.2,2.75
1241,2/28/2009,Juventus,Napoli,H,1.6,3.5,6.5,1.5,3.45,7,1.5,3.6,7.4,1.5,3.5,6,1.53,3.3,6,1.62,3.4,5.5
1242,2/28/2009,Lazio,Bologna,H,1.66,3.4,6,1.65,3.2,5.5,1.7,3.3,5.3,1.67,3.2,5,1.62,3.3,5,1.7,3.25,5
1243,3/1/2009,Atalanta,Chievo,A,1.83,3.2,5,1.65,3.2,5.5,1.7,3.3,5.3,1.67,3.2,5,1.7,3.2,4.5,1.83,3,4.5
1244,3/1/2009,Cagliari,Torino,D,2,3.1,4.2,1.9,3.1,3.95,1.85,3.2,4.3,1.83,3,4,1.91,3,3.75,1.91,3.2,3.75
1245,3/1/2009,Inter,Roma,D,1.8,3.25,5,1.85,3,4.4,1.8,3.3,4.4,1.73,3.1,4.5,1.73,3.1,4.5,1.7,3.2,5
